,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
8349,2487.50206173375,-1.42488295494774,0.0795748403700373,-17.9061993504703,1.05497892092667e-71,3.82203791924292e-69
8338,2020.82998518175,-1.32065618218801,0.0712799991763271,-18.5277244310998,1.23396060840657e-76,5.09424853963568e-74
100289061,16.3290457768422,1.39814943579005,0.423115710882293,3.30441389868173,0.000951752056150758,0.00306856202339053
54507,170.641499174657,1.35679830566258,0.151124692587789,8.97800539693012,2.75719564503271e-19,6.52609827874943e-18
574406,42.4991856769889,2.10463142581701,0.263535521510654,7.98613945381146,1.39230177874748e-15,2.41604508077471e-14
107985203,11.2968437214029,1.83870065155057,0.502419550966177,3.65969168201089,0.000252518893462843,0.000933121439790256
1513,29.0572719765307,1.14275630357193,0.304994117932309,3.74681423798986,0.000179094611482078,0.000684896067003413
149428,26.4020215111012,1.85178259469927,0.328110944610516,5.64376966119624,1.66366619834063e-08,1.27354042056675e-07
29765,11.7119616125478,1.13011729877886,0.463210725689953,2.4397476917132,0.0146975230940407,0.034155050394739
100507670,19.9441008023921,1.0980372671801,0.336550653458491,3.26262111184854,0.00110386994118223,0.00349677002067576
57402,4.20154315732147,3.34248963684111,0.918653834961081,3.63846479450305,0.000274268111210696,0.00100574416653838
91181,66.6481292523336,2.7050061867704,0.232175823326486,11.6506798512204,2.27635477489186e-31,1.31628175778112e-29
107985206,3.31546813249418,3.05184595646886,0.978536297081379,3.11878666695493,0.00181597392770536,0.00542074477293183
100423020,9.9201867784018,2.15119784510489,0.573560175975097,3.75060531608159,0.000176408190864054,0.000676663397627201
55870,2655.36227170041,-1.03890154560783,0.0500123563160901,-20.7728973824332,7.61249873556207e-96,4.50456925178993e-93
106633810,24.7682173023868,1.30651933341164,0.351019008512651,3.72207573301419,0.000197591735776732,0.000748697650695526
106633816,24.4707844847052,1.00289218782741,0.347855066280997,2.88307483501557,0.00393813870599858,0.0107918861236318
677771,13.6572352294362,1.18046745351059,0.43721743188179,2.69995514229578,0.00693488258112321,0.0177031975237416
391104,7.42846773150696,3.06286777941958,0.732698159588549,4.18025859535331,2.91177779655862e-05,0.000131026310378982
10485,24.8878545897954,1.88566888154504,0.426351398070229,4.42280449901194,9.74278951781967e-06,4.798945602673e-05
164118,7.57336553642918,4.62573490806893,0.932647824584897,4.95978737754281,7.05703780981935e-07,4.23804246278461e-06
4807,6.26035109988192,1.56034741938337,0.624714070453402,2.49769853630942,0.0125002446270142,0.0297538673396025
9507,9.84706663587083,1.42722990658749,0.51220794558909,2.78642672156527,0.00532926657618566,0.0140488773775539
2207,9.63170939956587,1.86610693641236,0.517476042662077,3.6061706872698,0.000310748777518081,0.00112787002627295
3310,22.7001106975334,1.39358646138784,0.314412219077537,4.43235465045386,9.32095357886976e-06,4.60778523898903e-05
3311,7.05830285844979,1.76622226633261,0.597575596972008,2.95564657473009,0.00312014401490812,0.00878477275575986
102724329,7.25800930392879,3.07533519375899,0.741494430861026,4.14748252416124,3.3615111952189e-05,0.000149557761246932
107985224,4.89648348788343,4.00528560523875,1.14759359756963,3.49016029169309,0.000482730909831976,0.00167492768820702
55811,15.9823093994796,1.64100656349959,0.438735300055177,3.74031121565375,0.0001837925460421,0.000701049694314432
