entrez_final	symbol	ensgene	log2FoldChange	padj	description
526	ATP6V1B2	ENSG00000147416	-1.7287024329567326	3.5332390886682653e-4	ATPase H+ transporting V1 subunit B2
9619	ABCG1	ENSG00000160179	-1.2506641684758752	3.533501583112769e-4	ATP binding cassette subfamily G member 1
12124	NA	NA	1.1296142615574212	3.535007443450913e-4	NA
8428	STK24	ENSG00000102572	-1.1372610821943192	3.561907510745961e-4	serine/threonine kinase 24
14968	NA	NA	-2.886702314137654	3.5641993048966564e-4	NA
9561	NA	NA	1.2908705658245194	3.5900935398070464e-4	NA
5727	PTCH1	ENSG00000185920	-1.2916169921326721	3.649097687562051e-4	patched 1
11757	NA	NA	1.7381205941822806	3.691231922456341e-4	NA
5974	NA	NA	1.0402341351082856	3.716108854855956e-4	NA
3293	HSD17B3	ENSG00000130948	-1.1098617887685138	3.720700638157985e-4	hydroxysteroid 17-beta dehydrogenase 3
7381	UQCRB	ENSG00000156467	1.0530320344692836	3.7215698147268015e-4	ubiquinol-cytochrome c reductase binding protein
11902	NA	NA	-1.3860381001286242	3.737586139920891e-4	NA
17849	NA	NA	-3.398837690201948	3.740312050925274e-4	NA
1377	NA	NA	-1.1886303183890299	3.7510130290254286e-4	NA
4657	MYP1	NA	-1.2727606511703633	3.7626476296781486e-4	myopia 1 (X-linked)
4311	MME	ENSG00000196549	1.6357152507238706	3.787017012171437e-4	membrane metalloendopeptidase
10827	FAM114A2	ENSG00000055147	-1.2637479139751555	3.797030042992534e-4	family with sequence similarity 114 member A2
8039	PROA	NA	1.9913948318418124	3.823181022066151e-4	Proline(-) auxotroph, complementation of
13754	NA	NA	-2.952597995772391	3.841895826476105e-4	NA
3204	HOXA7	ENSG00000122592	1.1450776265348472	3.8531244043005946e-4	homeobox A7
4580	MTX1	ENSG00000173171	2.183489025784932	3.8629324024666366e-4	metaxin 1
14836	NA	NA	-2.0371410382706956	3.8874037997315683e-4	NA
7695	ZNF136	ENSG00000196646	-1.1635021861766912	3.8952776298481283e-4	zinc finger protein 136
15865	NA	NA	-4.042287408046564	3.8988153161759675e-4	NA
6948	TCN2	ENSG00000185339	1.776406576747943	3.89954264553049e-4	transcobalamin 2
10130	PDIA6	ENSG00000143870	-1.359050717971345	3.9008584442764833e-4	protein disulfide isomerase family A member 6
16194	NA	NA	-2.18908869060745	3.907082990296583e-4	NA
11672	NA	NA	-1.9957935592415168	3.9116457408622484e-4	NA
7439	BEST1	ENSG00000167995	-1.2644528931588535	3.9271877958437315e-4	bestrophin 1
14299	NA	NA	-1.5754521456630495	3.9675393217276765e-4	NA
9879	DDX46	ENSG00000145833	1.2624799119399719	3.9862775618343616e-4	DEAD-box helicase 46
9754	STARD8	ENSG00000130052	2.48264092734675	3.9940295388227334e-4	StAR related lipid transfer domain containing 8
4734	NEDD4	ENSG00000069869	1.0595097373207496	4.001154013416619e-4	NEDD4 E3 ubiquitin protein ligase
1165	NA	NA	2.047070997411104	4.001499149459803e-4	NA
2552	NA	NA	1.281571408864601	4.0126161338131203e-4	NA
17302	NA	NA	3.650129293014441	4.0331725544327595e-4	NA
8676	STX11	ENSG00000135604	-1.4615132365489356	4.0415350049628686e-4	syntaxin 11
2149	F2R	ENSG00000181104	-1.2250227068495128	4.058337116635516e-4	coagulation factor II thrombin receptor
1021	CDK6	ENSG00000105810	2.311056763772442	4.062769730182149e-4	cyclin dependent kinase 6
1985	NA	NA	1.7899534128922465	4.067673447439664e-4	NA
1368	CPM	ENSG00000135678	1.4966292449280938	4.070994909455395e-4	carboxypeptidase M
6068	SNORD3P1	ENSG00000200318	1.6023174800761206	4.099605696444343e-4	small nucleolar RNA, C/D box 3 pseudogene 1
9382	COG1	ENSG00000166685	-1.1648007529855084	4.117537817371378e-4	component of oligomeric golgi complex 1
3759	KCNJ2	ENSG00000123700	1.800024175064889	4.138781273847758e-4	potassium inwardly rectifying channel subfamily J member 2
13769	NA	NA	-1.9542056014786502	4.1638583404215264e-4	NA
13122	NA	NA	-1.7079664524120641	4.1803208552313977e-4	NA
16635	NA	NA	-2.882354524728211	4.188314468403942e-4	NA
15755	NA	NA	-2.3459486722280416	4.189780835500001e-4	NA
9990	SLC12A6	ENSG00000140199	-1.2139031883947227	4.193203592544602e-4	solute carrier family 12 member 6
10756	NA	NA	2.3845568569944677	4.197436215753414e-4	NA
10069	RWDD2B	ENSG00000156253	-1.1588548085027337	4.1987797877687273e-4	RWD domain containing 2B
13666	NA	NA	-1.2554754663842018	4.2166916415181373e-4	NA
7004	TEAD4	ENSG00000197905	1.3602449862889838	4.221814004993764e-4	TEA domain transcription factor 4
5109	NA	NA	-1.1607391083924592	4.2262946879052956e-4	NA
10388	SYCP2	ENSG00000196074	-1.219289786276229	4.271710081444714e-4	synaptonemal complex protein 2
6052	RNR1	NA	2.0230739167372698	4.2808704899797555e-4	RNA, ribosomal 45S cluster 1
6544	NA	NA	-1.185501466552805	4.305439518067131e-4	NA
7496	NA	NA	1.6481763700428347	4.3134396090665936e-4	NA
13044	NA	NA	-2.456876657633576	4.316432975901237e-4	NA
9413	ENTREP1	ENSG00000135063	1.8368606722278347	4.3446091263155617e-4	endosomal transmembrane epsin interactor 1
8947	NA	NA	-1.1367217691065952	4.346381385871803e-4	NA
12770	NA	NA	-1.1729237914930712	4.347445072993125e-4	NA
5004	ORM1	ENSG00000229314	-1.2540561157780874	4.352992862531648e-4	orosomucoid 1
7997	NA	NA	1.6175157562382947	4.3581063195464477e-4	NA
10410	IFITM3	ENSG00000142089	-1.5021741593127669	4.368358082683261e-4	interferon induced transmembrane protein 3
5286	PIK3C2A	ENSG00000011405	-1.1557409840094135	4.388830061057835e-4	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha
11803	NA	NA	-1.3590208593765234	4.4139516899457856e-4	NA
3708	ITPR1	ENSG00000150995	-1.5018304640452558	4.4380839723046555e-4	inositol 1,4,5-trisphosphate receptor type 1
1097	CEACAMP9	ENSG00000230529	1.3494333336585975	4.4386196585982223e-4	CEA cell adhesion molecule pseudogene 9
14932	NA	NA	1.5158548093056436	4.4386196585982223e-4	NA
2614	NA	NA	-1.1721036066996309	4.4428608329649135e-4	NA
9025	RNF8	ENSG00000112130	-1.2063926436517103	4.4611984607460613e-4	ring finger protein 8
4070	TACSTD2	ENSG00000184292	-1.4656160107978558	4.4841288407992464e-4	tumor associated calcium signal transducer 2
11668	NA	NA	-1.1539292691767153	4.4932696283904385e-4	NA
7110	TMF1	ENSG00000144747	1.1850678547577869	4.518369185394789e-4	TATA element modulatory factor 1
8965	NA	NA	1.0198737944529954	4.5196842629098224e-4	NA
1843	DUSP1	ENSG00000120129	1.9914789799177655	4.5258753305511975e-4	dual specificity phosphatase 1
3547	IGSF1	ENSG00000147255	-1.3950763771824537	4.5292882332268635e-4	immunoglobulin superfamily member 1
7929	NA	NA	1.0339353800084026	4.537167062530345e-4	NA
18861	NA	NA	-4.193601888971979	4.5404952869744177e-4	NA
10084	PQBP1	ENSG00000102103	1.4281756249072186	4.5432451465600155e-4	polyglutamine binding protein 1
13773	NA	NA	3.318021856343207	4.564694463960914e-4	NA
9844	ELMO1	ENSG00000155849	1.6719424197365034	4.564857106405819e-4	engulfment and cell motility 1
802	CALM1P1	ENSG00000223467	1.0449297148025878	4.5924529380449993e-4	calmodulin 1 pseudogene 1
18938	NA	NA	3.118653615333231	4.655362551719696e-4	NA
10719	NA	NA	1.889151489118505	4.675199769694316e-4	NA
9244	CRLF1	ENSG00000006016	-1.3157957763797514	4.6981039343790636e-4	cytokine receptor like factor 1
17343	NA	NA	-4.345409214156023	4.710775290263253e-4	NA
1063	CENPF	ENSG00000117724	-1.042466169707316	4.733104589453885e-4	centromere protein F
13675	NA	NA	-1.591183071920072	4.8126857828911926e-4	NA
32	ACACB	ENSG00000076555	2.257088225934425	4.823437615258212e-4	acetyl-CoA carboxylase beta
9727	RAB11FIP3	ENSG00000090565	1.3799800894899805	4.823437615258212e-4	RAB11 family interacting protein 3
14990	NA	NA	1.9262659021968405	4.8300732537470703e-4	NA
3073	HEXA	ENSG00000213614	-1.2815083094121948	4.8596984520634095e-4	hexosaminidase subunit alpha
12248	NA	NA	1.2522586349732516	4.8596984520634095e-4	NA
15864	NA	NA	2.859811289727979	4.920455126423614e-4	NA
10337	H4C10P	NA	2.270131333252167	4.937590685541847e-4	H4 clustered histone 10, pseudogene
4455	NA	NA	1.6016321295824214	4.946538981452013e-4	NA
4917	NTN3	ENSG00000162068	1.9448488390757406	4.973180420332742e-4	netrin 3
4764	NF1P3	NA	-1.490690480298227	5.002761376765691e-4	neurofibromin 1 pseudogene 3
14993	NA	NA	-1.9652594284747658	5.00429896008319e-4	NA
8935	SKAP2	ENSG00000005020	1.1858277165821092	5.031836033745276e-4	src kinase associated phosphoprotein 2
5604	MAP2K1	ENSG00000169032	1.000706229389413	5.062706271534833e-4	mitogen-activated protein kinase kinase 1
9546	APBA3	ENSG00000011132	1.076722875818339	5.062706271534833e-4	amyloid beta precursor protein binding family A member 3
9743	ARHGAP32	ENSG00000134909	1.3625314786745217	5.062706271534833e-4	Rho GTPase activating protein 32
15557	NA	NA	-2.1234118490427876	5.062706271534833e-4	NA
9155	NA	NA	2.0733539616880585	5.084307677570269e-4	NA
13998	NA	NA	-2.9694317136603186	5.097707382629375e-4	NA
7033	TFF3	ENSG00000160180	2.306852374513962	5.13936082019424e-4	trefoil factor 3
5176	SERPINF1	ENSG00000132386	1.0461720821100617	5.145261878576289e-4	serpin family F member 1
13171	NA	NA	1.1749682006144857	5.190905108473025e-4	NA
3017	H2BC5	ENSG00000158373	2.0794619780954853	5.221170621631012e-4	H2B clustered histone 5
14351	NA	NA	-3.7766440950748112	5.238338306361781e-4	NA
10321	CRISP3	ENSG00000096006	-1.400514032126417	5.271134907987321e-4	cysteine rich secretory protein 3
17794	NA	NA	3.4412270776458507	5.319809884135408e-4	NA
7775	ZNF232	ENSG00000167840	-1.799122836919321	5.324094070386218e-4	zinc finger protein 232
12110	NA	NA	-1.382698723256778	5.424458250485431e-4	NA
1916	NA	NA	1.2174754137928032	5.454207064953061e-4	NA
8667	EIF3H	ENSG00000147677	1.0297166668774589	5.526855250949327e-4	eukaryotic translation initiation factor 3 subunit H
7912	NA	NA	1.7544233447448818	5.605824388521671e-4	NA
4440	MSI1	ENSG00000135097	1.6856713356642146	5.610741497343e-4	musashi RNA binding protein 1
6360	CCL16	ENSG00000275152	1.165960241370226	5.6233920227451e-4	C-C motif chemokine ligand 16
10240	MRPS31	ENSG00000102738	-1.7779657530286845	5.633038607750444e-4	mitochondrial ribosomal protein S31
5115	NA	NA	1.071755980311263	5.664125187774173e-4	NA
11193	WBP4	ENSG00000120688	-1.2296602069123395	5.66544780857915e-4	WW domain binding protein 4
13351	NA	NA	-1.3332945691531815	5.66544780857915e-4	NA
15524	NA	NA	-2.6516878757842632	5.694070217348317e-4	NA
7521	NA	NA	-2.2465601681380143	5.722310649166041e-4	NA
11050	NA	NA	-1.2926373313229074	5.722310649166041e-4	NA
12666	NA	NA	-1.5559104013390832	5.722310649166041e-4	NA
10264	NA	NA	-1.253512038109589	5.722657438788932e-4	NA
5655	KLK10	ENSG00000129451	2.028221556523549	5.73529991050851e-4	kallikrein related peptidase 10
797	CALCB	ENSG00000175868	1.4924525847684822	5.737038281381563e-4	calcitonin related polypeptide beta
14173	NA	NA	-2.476769624655758	5.749208242095076e-4	NA
2903	GRIN2A	ENSG00000183454	-1.043922511984415	5.804413263959823e-4	glutamate ionotropic receptor NMDA type subunit 2A
14398	NA	NA	1.8881639335643439	5.820775014196316e-4	NA
8235	NA	NA	1.0041257015910132	5.846739226913642e-4	NA
3718	JAK3	ENSG00000105639	1.0909807200722599	5.892249398593853e-4	Janus kinase 3
13192	NA	NA	1.4677486225511092	5.938231217691342e-4	NA
10932	NA	NA	1.0074415433818071	5.94364667107418e-4	NA
16691	NA	NA	2.771845941333473	5.951503552188764e-4	NA
11615	NA	NA	-1.057386098962505	5.957350565982338e-4	NA
13947	NA	NA	1.618835956000001	5.99125657896023e-4	NA
11969	NA	NA	-1.7638710620398987	6.001329183367702e-4	NA
9790	BMS1	ENSG00000165733	2.0227997116739687	6.033473597838128e-4	BMS1 ribosome biogenesis factor
2741	GLRA1	ENSG00000145888	1.123555844913298	6.087282651511185e-4	glycine receptor alpha 1
13443	NA	NA	-1.3440949977669643	6.087282651511185e-4	NA
16880	NA	NA	-2.1449462667371644	6.087282651511185e-4	NA
9610	RIN1	ENSG00000174791	-1.1707463726456608	6.092307718284612e-4	Ras and Rab interactor 1
15943	NA	NA	-2.7200980459483906	6.122650948869165e-4	NA
17982	NA	NA	2.543175033698888	6.173070093430466e-4	NA
9594	NA	NA	-1.3313478846044229	6.174839136365468e-4	NA
12619	NA	NA	-1.847272743758694	6.189588394376001e-4	NA
11886	NA	NA	-1.154680973096619	6.215848813897411e-4	NA
2121	EVC	ENSG00000072840	1.3254639641034103	6.223857166802664e-4	EvC ciliary complex subunit 1
7806	NA	NA	-1.6977975705992672	6.223857166802664e-4	NA
9497	SLC4A7	ENSG00000033867	1.3528817760520917	6.255912257246673e-4	solute carrier family 4 member 7
11855	NA	NA	1.8071760169781923	6.265954122018165e-4	NA
10762	NUP50	ENSG00000093000	-2.550930835657961	6.269137045791813e-4	nucleoporin 50
5708	PSMD2	ENSG00000175166	-1.2985887408722476	6.30882292840732e-4	proteasome 26S subunit ubiquitin receptor, non-ATPase 2
14415	NA	NA	-1.3697897714227807	6.321441827023276e-4	NA
12460	NA	NA	-1.955507659630411	6.351151954234492e-4	NA
15523	NA	NA	-1.4981699117183784	6.371089408941063e-4	NA
15247	NA	NA	-1.900543754736577	6.389668764757332e-4	NA
13325	NA	NA	1.1097350982890475	6.407605893796608e-4	NA
5254	NA	NA	1.4443099181746304	6.411490364564168e-4	NA
6602	SMARCD1	ENSG00000066117	-1.0502049824233501	6.413012594571848e-4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1
9430	MYLKP1	ENSG00000228868	1.1177221736153933	6.476323072124367e-4	myosin light chain kinase pseudogene 1
10345	TRDN	ENSG00000186439	-1.7811149078654738	6.48844956137831e-4	triadin
3521	NA	NA	-1.2074391403009188	6.51020059240229e-4	NA
14634	NA	NA	-1.6981206034109533	6.522218635772595e-4	NA
127	ADH4	ENSG00000198099	-1.2772266769536218	6.525174188902692e-4	alcohol dehydrogenase 4 (class II), pi polypeptide
1747	DLX3	ENSG00000064195	1.3308901298801967	6.579582818208461e-4	distal-less homeobox 3
10042	HMGXB4	ENSG00000100281	-1.6019157993524868	6.658740870634393e-4	HMG-box containing 4
4549	RNR1	NA	-1.247257604035046	6.668036287813422e-4	s-rRNA
10638	NA	NA	-1.4128452347686677	6.668036287813422e-4	NA
6099	NA	NA	-1.199232964873177	6.704611990929622e-4	NA
9303	SNORD25	ENSG00000275043	-1.327817204122415	6.721290606570781e-4	small nucleolar RNA, C/D box 25
6274	S100A3	ENSG00000188015	-1.0824913137278087	6.724097673864296e-4	S100 calcium binding protein A3
7843	NA	NA	1.995606873318327	6.724097673864296e-4	NA
5162	PDHB	ENSG00000168291	-1.244631094333994	6.727773064960509e-4	pyruvate dehydrogenase E1 subunit beta
2987	GUK1	ENSG00000143774	1.2474969919411596	6.76064138675356e-4	guanylate kinase 1
13415	NA	NA	1.698332493570509	6.818447140328172e-4	NA
13121	NA	NA	-1.8994980809121227	6.845598636129669e-4	NA
15304	NA	NA	-1.6664168321140236	6.855373415382593e-4	NA
7953	NA	NA	-1.1194913447198689	6.859411344661249e-4	NA
11839	NA	NA	-1.0293708715178949	6.864061046475634e-4	NA
13011	NA	NA	-1.6977836192590179	6.893183660518985e-4	NA
6256	RXRA	ENSG00000186350	-1.7113462858960804	6.90838944161736e-4	retinoid X receptor alpha
7877	NA	NA	-1.198829666308471	6.91351867315871e-4	NA
6528	SLC5A5	ENSG00000105641	-1.3469067023977748	6.922302094867228e-4	solute carrier family 5 member 5
8574	AKR7A2	ENSG00000053371	-1.3861007525487017	7.001925756118705e-4	aldo-keto reductase family 7 member A2
4531	MTL3P	NA	-1.161008214803309	7.012458128138999e-4	metallothionein-like 3, pseudogene
6249	CLIP1	ENSG00000130779	1.0202606925302349	7.012458128138999e-4	CAP-Gly domain containing linker protein 1
13511	NA	NA	-1.8066915829287662	7.097399086497622e-4	NA
8477	GPR65	ENSG00000140030	-1.1433115008321668	7.147416492373872e-4	G protein-coupled receptor 65
10519	CIB1	ENSG00000185043	4.4174485404949095	7.148768005109484e-4	calcium and integrin binding 1
12553	NA	NA	-1.599424436721057	7.148768005109484e-4	NA
14166	NA	NA	2.593417657705364	7.148768005109484e-4	NA
8797	TNFRSF10A	ENSG00000104689	1.9325197846391045	7.158739062815838e-4	TNF receptor superfamily member 10a
4358	MPV17	ENSG00000115204	1.8513423588227995	7.241820104461092e-4	mitochondrial inner membrane protein MPV17
12178	NA	NA	-1.3290665765263778	7.279530694320423e-4	NA
16228	NA	NA	-3.0414382364639763	7.305779857118333e-4	NA
16764	NA	NA	-3.0865997545395865	7.357324795968836e-4	NA
4675	NAP1L3	ENSG00000186310	1.9242966796708176	7.382345642898101e-4	nucleosome assembly protein 1 like 3
8512	MBL1P	ENSG00000242600	1.7427846671464813	7.421311901377793e-4	mannose binding lectin 1, pseudogene
13817	NA	NA	-1.4433091496013175	7.445159890524118e-4	NA
1434	CSE1L	ENSG00000124207	1.4567839840571395	7.469652337796839e-4	chromosome segregation 1 like
11669	NA	NA	1.1722962720810437	7.539141997871825e-4	NA
12452	NA	NA	1.4057186471337628	7.587443879645129e-4	NA
14682	NA	NA	1.7358862122071765	7.59327664124151e-4	NA
20106	NA	NA	5.400790700990465	7.675509280761523e-4	NA
9251	NA	NA	-1.584526523711409	7.706054628372223e-4	NA
17202	NA	NA	3.1859351598126895	7.709425545827753e-4	NA
7502	XIC	NA	1.738612890885344	7.748447857141271e-4	X chromosome inactivation center
11907	NA	NA	-1.6917248477345503	7.80761392313875e-4	NA
14219	NA	NA	-1.6835395566198554	7.810703035020138e-4	NA
6829	SUPT5H	ENSG00000196235	1.9755083577257317	7.88465892623006e-4	SPT5 homolog, DSIF elongation factor subunit
4206	MEF2AP1	NA	2.0104053837500904	7.946011753019366e-4	myocyte enhancer factor 2A pseudogene 1
9987	HNRNPDL	ENSG00000152795	-1.5229505697233348	7.969751025461223e-4	heterogeneous nuclear ribonucleoprotein D like
18567	NA	NA	-4.295371401655275	7.969751025461223e-4	NA
11206	NA	NA	1.5091657408374581	7.982956994844542e-4	NA
4324	MMP15	ENSG00000102996	-1.5706231982969074	8.013743111071396e-4	matrix metallopeptidase 15
11349	NA	NA	1.336467408136325	8.013743111071396e-4	NA
8952	NA	NA	1.3901659100449029	8.018665437906822e-4	NA
18198	NA	NA	-3.7313863823609634	8.065976350650439e-4	NA
10372	NA	NA	-1.2066801095466444	8.099148204137426e-4	NA
16391	NA	NA	4.3673430854126005	8.138254489787528e-4	NA
12077	NA	NA	-1.7801851372093425	8.168610264231382e-4	NA
13249	NA	NA	-1.5887578242122435	8.170576474488528e-4	NA
5914	RARA	ENSG00000131759	1.5415515611512167	8.193660847464281e-4	retinoic acid receptor alpha
11703	NA	NA	-1.5305706856441033	8.198339061201766e-4	NA
13123	NA	NA	-1.9194627324480271	8.200024905039813e-4	NA
8197	NA	NA	1.500416900483038	8.234515397142582e-4	NA
2115	ETV1	ENSG00000006468	1.4712602558684373	8.248004853941236e-4	ETS variant transcription factor 1
8475	NA	NA	1.2290521506400154	8.258180346666381e-4	NA
1930	NA	NA	1.1966409240134341	8.297895092341372e-4	NA
10047	CST8	ENSG00000125815	1.8233169031055618	8.378844576889797e-4	cystatin 8
9602	NA	NA	-1.3205400684566757	8.384585097879497e-4	NA
11853	NA	NA	-1.5415594269759074	8.3919158494732e-4	NA
2263	FGFR2	ENSG00000066468	2.0839999463954677	8.393401711787635e-4	fibroblast growth factor receptor 2
13156	NA	NA	-1.8685482480309847	8.421992489717332e-4	NA
6087	RNY4P1	NA	-1.0924151890907752	8.444957017316642e-4	RNY4 pseudogene 1
1279	COL1AR	NA	-1.2006613751720343	8.472533167983448e-4	collagen type I alpha receptor
10274	STAG1	ENSG00000118007	1.4577351471544022	8.47384121994444e-4	STAG1 cohesin complex component
8012	NA	NA	2.2910009886430953	8.474778698572052e-4	NA
7908	EOS	NA	-1.4444500943061096	8.479402043531843e-4	eosinophilia, familial
5014	NA	NA	1.1048038418420314	8.58874867033778e-4	NA
10288	LILRB2	ENSG00000131042	-1.5207488844277695	8.58874867033778e-4	leukocyte immunoglobulin like receptor B2
16421	NA	NA	-3.3603237744415253	8.629748049404287e-4	NA
14174	NA	NA	-1.4929182265311993	8.630193837220826e-4	NA
7689	NA	NA	1.0047558649264146	8.640137693226076e-4	NA
15005	NA	NA	2.6453123082169325	8.655129624762084e-4	NA
6163	RPL32P1	ENSG00000224796	-1.3813693943840626	8.683863143882423e-4	ribosomal protein L32 pseudogene 1
12078	NA	NA	-1.1170790461427762	8.739199548328291e-4	NA
14761	NA	NA	-1.7194672394375843	8.774033359066936e-4	NA
12493	NA	NA	-1.6895519955698837	8.817868107600062e-4	NA
9798	IST1	ENSG00000182149	1.4041761177108512	8.818450038158297e-4	IST1 factor associated with ESCRT-III
16689	NA	NA	-2.034451287358802	8.82991247535308e-4	NA
2729	GCLC	ENSG00000001084	1.7255719105600857	8.881051791379491e-4	glutamate-cysteine ligase catalytic subunit
1521	CTSW	ENSG00000172543	-1.139191042777649	8.921110323619479e-4	cathepsin W
8539	API5	ENSG00000166181	1.4314894210995004	9.030297469964142e-4	apoptosis inhibitor 5
10562	OLFM4	ENSG00000102837	-1.0103916753376254	9.201404932258008e-4	olfactomedin 4
14782	NA	NA	3.1718344400284897	9.205876721968101e-4	NA
4374	NA	NA	-1.4377638477277033	9.21655621728441e-4	NA
16003	NA	NA	-2.341444018743833	9.21655621728441e-4	NA
6843	VAMP1	ENSG00000139190	1.8925429128557922	9.274682256305381e-4	vesicle associated membrane protein 1
