"","GSM1399027_LIliana_06-29-12-90609_Veh.CEL.gz","GSM1399028_LIliana_06-29-12-100609_CBD.CEL.gz","GSM1399029_LIliana_06-29-12-11CC4121_Veh.CEL.gz","GSM1399030_LIliana_06-29-12-12CC4121_CBD.CEL.gz","GSM1399031_Liliana_10-20-2011-84121T3_VEH.CEL.gz","GSM1399032_Liliana_10-20-2011-94121T3_CBD.CEL.gz"
"8166997",4.74650889418317,4.42180695388675,4.84238829340466,4.96544340338655,5.09742670770396,4.58259991918345
"8166999",8.2733866251193,8.27087647528064,8.15185395241265,7.92361449517786,8.38678702654946,7.8332348365787
"8167006",9.82814964056132,9.66858611834227,8.86216776304953,8.42245169413027,9.11619020787732,8.79705926961584
"8167013",8.81776069064286,8.79183126324255,8.60507234617445,8.49079358182875,8.37778477976718,8.63407236609709
"8167027",5.66185442585878,5.32609343079747,5.91382626120711,5.7208255510051,5.73139771536298,5.43819912048006
"8167038",3.03905378790187,3.36860010173088,3.47042140469658,3.16449471247696,3.03905378790187,3.32488227437868
"8167040",6.81281596491865,6.8216639543695,7.0582463617469,6.98240848667978,6.97275048453715,6.90416004130273
"8167042",10.0512659980396,10.0597817866844,9.85126375677309,9.75229272547404,10.0619039614702,9.84957385700938
"8167069",11.4858104100273,11.5293293128397,11.4720522040023,11.2061767073384,11.8537510545925,11.6576157343135
"8167099",7.01831009237811,6.81425195226606,6.70880997683945,7.09313686526039,6.95164344102524,6.53825596425401
"8167103",11.359191904591,11.262076932795,11.1298663087344,10.9547799112391,11.4449609201993,11.5827721773916
"8167125",11.351003775406,11.3769895878812,11.1963459222237,11.1062962132499,11.7087566402773,11.7035509276521
"8167150",5.60296218983719,5.56705181676995,5.90949378391537,6.03543530493337,5.44706621538374,5.3604755632845
"8167152",7.28007805115256,7.08539840875538,6.76833085942103,6.85963447819571,7.0816744281469,6.8797236317075
"8167161",5.44008658434665,5.75288558277428,5.49571901519041,5.66858359025753,5.16046405026729,4.83303198622289
"8167163",7.2429874534845,7.19049019860444,7.60726939293647,7.44583195205442,7.54410792599352,7.68157304716202
"8167165",9.86850310244362,9.94901771799491,9.78204690771013,9.97487568713287,9.70073506741305,9.89358021842799
"8167185",12.7430096484349,12.9569069520793,12.8173800093084,12.4899863395108,12.7627419052544,12.7638820982832
"8167195",6.10158703299758,6.43978621761425,6.6470881496192,6.4467281809513,5.96679870029907,5.90505652705774
"8167198",6.55735144035726,6.67944329053603,6.55402542621139,6.66174002578339,6.75593762474805,6.29475601521001
"8167201",8.12845356284112,8.10600200504563,8.36504774237334,8.06349791832102,9.01480228535912,8.75601189506806
"8167210",5.91356433876521,6.25836690606433,6.33341889879669,6.40153713346124,5.59145276350402,5.58364281570329
"8167218",2.864591397059,3.21728485523064,3.02779764840629,3.35351458193008,3.24168924308567,3.17111946055452
"8167220",6.04512642366873,6.02516175578646,6.20173464735189,6.23453369901135,6.36828863505877,6.26436711850286
"8167228",6.30845968488959,6.44294392504507,6.82279613112186,6.84705674691893,5.9057551057404,5.92814584757906
"8167234",11.4146148523744,11.338409949115,10.3187168279249,10.1786233231734,11.0728782409548,11.1168844369684
"8167249",5.11865371601005,5.20386476537727,4.99067898623006,5.56250843096229,5.03463940618842,4.28253745369703
"8167251",5.26936610429138,5.4018495565399,5.45594050399178,5.54351159591814,6.17311146067632,6.00262048919698
"8167254",5.12269146363762,5.23648318040038,4.91289522263861,5.14077998997965,8.93236736704518,8.95978394041565
