"","H_0_1","H_0_2","H_40_1","H_40_2","He_0_1","He_0_2","He_40_1","He_40_2"
"ENSG00000250133",21,10,12,8,0,0,1,0
"ENSG00000170801",4,1,4,0,0,4,469,435
"ENSG00000151882",131,119,84,98,3,4,0,0
"ENSG00000261971",84,114,91,113,39,35,21,19
"ENSG00000135439",1,0,2,3,19,14,14,29
"ENSG00000269743",105,45,93,83,38,41,32,29
"ENSG00000176593",43,47,17,31,123,171,29,39
"ENSG00000119535",0,1,0,0,131,118,119,117
"ENSG00000240875",178,203,143,174,0,0,0,0
"ENSG00000234769",59,64,81,83,43,34,47,54
"ENSG00000152784",116,102,50,48,0,0,27,34
"ENSG00000250033",22,24,10,10,1,13,29,33
"ENSG00000242715",0,0,0,0,7,5,4,1
"ENSG00000235944",14,11,13,15,14,4,5,15
"ENSG00000233270",70,70,56,52,103,48,84,61
"ENSG00000137273",1,0,0,0,2,1,76,76
"ENSG00000230257",180,172,263,304,0,0,0,0
"ENSG00000141642",106,128,59,87,93,86,28,36
"ENSG00000170214",87,99,41,45,0,0,0,1
"ENSG00000198185",0,0,0,0,240,324,54,47
"ENSG00000228288",0,0,5,10,9,13,78,88
"ENSG00000171428",101,76,38,37,133,108,83,85
"ENSG00000262454",128,136,44,72,107,108,40,29
"ENSG00000271270",60,72,30,31,56,47,1,6
"ENSG00000248932",42,34,48,44,9,8,8,7
"ENSG00000105792",19,11,38,86,41,76,15,13
"ENSG00000274512",83,59,91,90,27,20,54,57
"ENSG00000232389",46,69,20,17,68,95,45,39
"ENSG00000236901",42,28,27,18,81,91,38,33
"ENSG00000116032",1,5,3,1,8,0,1,4
"ENSG00000122035",70,89,54,65,25,12,211,229
"ENSG00000205771",10,9,10,13,26,18,19,16
"ENSG00000279692",99,52,96,79,57,48,57,60
"ENSG00000010361",28,26,26,34,0,0,6,2
"ENSG00000215424",99,92,36,45,61,108,22,13
"ENSG00000108950",3,0,0,0,163,138,40,54
"ENSG00000123154",70,50,37,40,45,44,67,45
"ENSG00000272686",59,57,122,93,60,74,63,66
"ENSG00000226823",1,0,8,2,2,2,1,3
"ENSG00000171631",397,427,27,25,6,5,5,4
"ENSG00000272462",31,22,25,13,85,85,56,59
"ENSG00000188613",86,101,51,79,26,16,46,39
"ENSG00000115841",110,111,56,82,119,105,11,23
"ENSG00000106588",74,71,60,51,88,69,18,28
"ENSG00000232040",42,43,30,38,61,107,103,59
"ENSG00000229036",74,66,24,31,171,188,53,69
"ENSG00000214776",0,1,0,0,14,39,0,1
"ENSG00000134548",33,22,115,123,10,1,111,110
"ENSG00000178752",33,27,62,51,1,0,52,36
"ENSG00000272009",3,4,15,20,22,26,233,221
"ENSG00000246451",70,55,44,25,23,42,32,28
"ENSG00000164008",15,29,16,19,55,72,20,24
"ENSG00000229512",37,15,37,49,0,0,14,4
"ENSG00000155085",15,10,13,16,90,126,16,13
"ENSG00000247271",112,93,52,57,81,68,11,9
"ENSG00000281376",19,14,5,5,7,6,128,109
"ENSG00000272667",83,77,42,31,82,61,45,70
"ENSG00000180425",55,60,34,48,106,122,26,35
"ENSG00000101695",22,20,34,32,5,12,14,26
"ENSG00000106852",3,2,0,0,44,56,64,64
"ENSG00000166897",26,37,2,4,0,0,0,0
"ENSG00000136059",84,78,46,37,2,7,14,33
"ENSG00000148057",59,75,61,56,116,84,32,22
"ENSG00000027075",10,5,3,2,64,73,30,34
"ENSG00000186364",128,94,89,109,45,31,36,53
"ENSG00000169548",0,1,0,0,80,82,315,311
"ENSG00000115657",111,124,21,23,146,82,34,37
"ENSG00000174007",63,62,40,39,30,30,9,8
"ENSG00000139044",1,0,1,8,44,52,45,42
"ENSG00000162552",1,3,6,11,0,1,1,1
"ENSG00000273373",47,33,15,19,108,137,19,14
"ENSG00000160172",59,51,21,29,54,42,4,11
"ENSG00000241635",307,309,79,87,16,13,31,18
"ENSG00000227403",86,89,63,61,141,147,36,58
"ENSG00000174125",184,204,164,169,3,3,1,1
"ENSG00000273297",279,310,89,95,30,34,12,11
"ENSG00000177576",32,40,37,26,29,23,35,46
"ENSG00000229212",25,31,36,43,2,5,5,8
"ENSG00000167733",22,14,9,23,10,12,24,14
"ENSG00000225968",13,16,21,17,7,1,3,9
"ENSG00000253552",111,115,26,37,146,128,23,31
"ENSG00000259431",58,55,49,35,63,38,19,16
"ENSG00000274712",26,19,23,17,159,161,22,27
"ENSG00000249242",1,6,0,0,72,75,9,5
"ENSG00000100628",0,0,0,0,43,31,221,225
"ENSG00000160226",102,84,53,63,18,18,55,68
"ENSG00000151575",13,14,10,7,100,163,14,26
"ENSG00000244649",0,0,0,0,6,3,5,2
"ENSG00000180089",40,52,40,32,132,58,105,127
"ENSG00000135604",0,0,9,8,0,1,47,58
"ENSG00000169981",11,6,5,5,10,1,9,1
"ENSG00000065621",102,103,61,60,34,31,10,16
"ENSG00000163328",6,6,2,5,26,34,6,0
"ENSG00000161328",109,92,80,70,1,1,14,12
"ENSG00000270392",7,5,7,0,2,13,6,2
"ENSG00000163082",201,188,180,206,18,13,4,4
"ENSG00000178075",35,23,23,19,4,5,9,3
"ENSG00000196597",65,69,52,47,102,157,28,19
"ENSG00000245522",83,63,177,162,29,19,25,10
"ENSG00000259959",39,27,23,27,110,136,55,59
"ENSG00000006606",189,160,228,220,2,0,34,25
"ENSG00000009694",78,63,39,49,2,5,2,0
"ENSG00000163491",68,58,10,12,110,142,18,29
"ENSG00000274964",38,57,24,18,32,28,1,7
"ENSG00000261189",25,15,23,24,174,95,94,66
"ENSG00000104728",18,13,27,37,1,0,0,0
"ENSG00000166206",239,219,202,205,0,0,0,0
"ENSG00000258839",89,57,35,32,24,12,29,41
"ENSG00000262049",54,73,41,48,129,54,47,48
"ENSG00000176697",51,60,13,14,0,1,0,0
"ENSG00000203780",10,31,37,33,0,0,0,1
"ENSG00000258947",58,58,20,29,9,19,69,45
"ENSG00000153896",0,0,0,0,55,75,20,24
"ENSG00000163072",120,113,186,181,69,83,23,15
"ENSG00000180596",33,20,53,61,51,41,177,212
"ENSG00000271122",71,71,24,25,95,89,8,4
"ENSG00000130684",90,57,22,53,43,48,33,23
"ENSG00000135722",57,52,16,24,33,29,29,22
"ENSG00000177807",1,1,1,1,283,357,18,19
"ENSG00000270504",114,88,76,71,59,44,54,50
"ENSG00000226049",37,24,40,27,59,144,100,57
"ENSG00000197927",2,5,7,14,58,76,33,45
"ENSG00000238072",59,64,52,61,86,98,51,72
"ENSG00000270872",137,121,79,92,53,56,49,46
"ENSG00000217716",25,19,37,28,33,31,104,173
"ENSG00000146856",47,42,27,25,177,177,38,24
"ENSG00000230647",0,0,0,0,164,181,126,87
"ENSG00000254290",31,26,3,8,124,113,33,26
"ENSG00000132561",41,32,27,38,24,21,5,3
"ENSG00000197275",113,116,65,60,24,86,9,7
"ENSG00000204316",88,75,48,38,25,8,105,100
"ENSG00000102053",72,94,38,33,73,147,9,6
"ENSG00000151640",98,77,7,28,40,28,49,65
"ENSG00000175785",0,0,0,0,288,182,40,40
"ENSG00000176387",100,97,44,64,113,60,42,78
"ENSG00000167536",50,52,50,63,15,26,33,41
"ENSG00000237517",98,85,22,30,0,0,1,2
"ENSG00000230562",15,18,29,40,91,180,136,62
"ENSG00000234160",102,90,24,26,40,19,17,8
"ENSG00000259642",55,38,25,22,45,32,25,31
"ENSG00000240225",0,0,0,0,125,185,155,128
"ENSG00000235978",236,264,140,136,0,2,6,0
"ENSG00000135378",2,15,24,19,78,71,253,264
"ENSG00000135480",110,121,97,93,1,1,8,7
"ENSG00000198796",43,42,63,67,89,74,108,124
"ENSG00000123810",176,177,93,119,9,7,37,52
"ENSG00000167562",0,0,0,0,75,102,82,86
"ENSG00000270804",69,70,43,68,53,29,33,31
"ENSG00000280071",87,42,36,40,2,11,4,3
"ENSG00000134240",331,273,115,121,9,0,0,1
"ENSG00000143627",0,2,1,2,166,128,131,166
"ENSG00000136866",0,0,0,0,90,76,142,146
"ENSG00000250461",21,26,27,51,89,250,100,67
"ENSG00000278784",16,32,36,30,188,129,30,45
"ENSG00000183773",15,6,2,2,147,84,76,71
"ENSG00000143995",58,48,16,29,62,70,30,23
"ENSG00000268471",49,30,40,37,111,134,26,17
"ENSG00000120262",0,0,0,0,252,349,55,67
"ENSG00000229994",18,36,36,43,122,125,43,42
"ENSG00000170629",169,156,35,28,0,10,0,0
"ENSG00000189136",22,18,41,40,42,124,76,66
"ENSG00000230952",0,0,0,0,134,131,32,33
"ENSG00000241627",78,77,43,48,39,36,37,49
"ENSG00000234444",151,99,55,40,0,0,0,0
"ENSG00000256393",45,45,62,64,30,13,30,35
"ENSG00000215915",5,19,7,13,46,24,96,91
"ENSG00000223459",109,51,45,13,30,30,36,16
"ENSG00000181350",11,17,0,11,6,0,41,55
"ENSG00000267296",67,43,33,37,114,66,25,20
"ENSG00000170917",67,73,26,49,33,33,14,10
"ENSG00000205583",172,112,54,46,10,10,23,17
"ENSG00000165269",58,56,277,258,33,16,17,30
"ENSG00000137070",26,36,5,13,11,8,2,1
"ENSG00000175768",96,66,21,26,77,85,26,15
"ENSG00000116883",56,34,41,24,14,17,26,45
"ENSG00000250271",6,18,32,50,0,3,0,0
"ENSG00000254837",91,86,40,42,43,51,8,0
"ENSG00000134463",50,48,53,59,0,0,0,2
"ENSG00000187824",76,103,52,26,49,24,18,10
"ENSG00000049249",6,0,48,64,0,0,194,165
"ENSG00000135424",99,90,72,40,14,26,30,23
"ENSG00000147168",83,120,305,317,0,1,1,4
"ENSG00000255774",387,320,62,61,3,4,0,2
"ENSG00000159714",21,22,30,32,18,7,7,16
"ENSG00000267751",28,22,20,26,26,23,9,5
"ENSG00000285184",62,57,75,79,57,34,38,37
"ENSG00000178795",145,148,264,249,8,5,0,0
"ENSG00000255642",71,52,43,54,160,129,30,50
"ENSG00000224945",130,113,52,57,45,26,25,36
"ENSG00000213420",21,14,4,4,2,2,17,9
"ENSG00000154319",32,26,125,109,0,0,0,0
"ENSG00000197444",6,10,4,5,68,57,63,77
"ENSG00000273748",13,9,14,14,80,142,13,15
"ENSG00000276600",312,288,66,78,9,2,31,39
"ENSG00000153064",172,177,162,173,0,10,0,1
"ENSG00000246174",28,34,15,9,192,186,10,11
"ENSG00000224831",48,45,41,70,52,32,34,42
"ENSG00000121454",37,58,17,19,33,113,8,3
"ENSG00000255874",62,68,93,69,12,8,128,109
"ENSG00000183114",0,0,0,0,38,29,73,75
"ENSG00000177283",19,10,5,5,3,5,21,20
"ENSG00000223802",0,0,5,1,37,21,48,35
"ENSG00000224536",9,10,34,41,0,3,0,0
"ENSG00000165512",182,170,185,243,12,13,4,8
"ENSG00000126709",36,35,9,17,58,31,64,54
"ENSG00000108786",35,20,23,31,41,39,22,20
"ENSG00000263142",46,46,11,12,43,92,12,14
"ENSG00000281332",55,54,18,27,76,80,15,16
"ENSG00000139055",2,2,0,0,330,361,42,39
"ENSG00000214185",26,22,13,20,14,26,15,17
"ENSG00000115041",3,12,3,4,0,0,0,0
"ENSG00000164089",0,0,0,0,201,234,85,115
"ENSG00000106025",42,46,31,26,6,12,8,9
"ENSG00000230457",100,120,67,101,37,20,21,41
"ENSG00000166670",19,17,27,17,0,0,341,367
"ENSG00000237310",33,25,52,29,34,19,13,17
"ENSG00000104894",24,26,46,43,3,6,9,7
"ENSG00000007062",0,0,0,1,255,238,70,50
"ENSG00000180953",56,50,41,30,39,31,7,13
"ENSG00000167103",70,57,120,103,2,0,3,4
"ENSG00000233223",61,39,18,32,16,1,77,87
"ENSG00000198626",190,232,185,194,0,0,0,0
"ENSG00000163053",251,246,108,82,1,3,0,0
"ENSG00000129993",0,0,1,0,2,10,7,3
"ENSG00000215440",133,134,99,110,28,12,28,33
"ENSG00000273796",4,8,6,11,2,1,5,15
"ENSG00000213846",32,30,29,30,23,20,14,30
"ENSG00000131398",9,15,4,8,48,46,24,20
"ENSG00000243244",0,2,0,2,6,1,2,9
"ENSG00000267254",2,1,0,0,2,2,0,0
"ENSG00000213300",33,41,19,17,152,147,26,23
"ENSG00000120162",178,164,49,59,10,4,1,0
"ENSG00000111424",173,178,104,93,2,2,7,8
"ENSG00000112394",0,0,0,0,222,286,41,41
"ENSG00000213906",26,20,7,7,14,28,8,7
"ENSG00000100399",15,8,1,3,25,10,83,111
"ENSG00000085465",62,94,43,54,33,35,53,72
"ENSG00000114638",231,186,116,130,0,0,0,0
"ENSG00000146243",34,53,18,12,35,51,20,10
"ENSG00000105784",10,0,8,5,106,121,124,103
"ENSG00000118939",20,15,19,23,68,62,158,107
"ENSG00000183397",19,13,7,14,0,0,16,9
"ENSG00000198093",48,60,39,40,94,167,129,94
"ENSG00000116885",37,50,76,65,30,17,12,12
"ENSG00000237491",13,17,8,9,97,106,13,28
"ENSG00000176894",100,89,27,69,41,30,9,8
"ENSG00000100228",120,131,83,76,10,12,5,4
"ENSG00000249884",19,15,76,78,4,0,144,168
"ENSG00000272079",5,11,36,29,47,36,63,63
"ENSG00000255277",16,23,10,8,244,235,33,42
"ENSG00000122787",0,0,0,0,313,318,61,55
"ENSG00000279133",51,70,59,65,143,86,117,86
"ENSG00000196812",29,30,28,38,169,192,38,45
"ENSG00000274276",1,24,74,111,4,30,5,3
"ENSG00000111981",14,3,32,27,0,4,6,4
"ENSG00000143786",121,124,92,97,8,8,11,4
"ENSG00000224858",13,58,15,62,29,8,32,51
"ENSG00000110693",2,2,4,0,153,322,53,46
"ENSG00000117480",10,1,4,7,51,40,79,75
"ENSG00000135605",16,16,63,50,8,7,18,24
"ENSG00000271147",96,95,50,59,36,54,8,7
"ENSG00000167371",2,7,3,3,13,11,6,6
"ENSG00000102931",46,39,31,41,0,0,41,33
"ENSG00000264885",24,22,10,20,47,50,49,43
"ENSG00000282851",1,0,1,0,296,214,30,27
"ENSG00000137393",4,2,2,4,163,162,55,56
"ENSG00000178826",112,140,111,145,87,63,10,15
"ENSG00000215808",64,47,25,24,8,3,5,1
"ENSG00000175874",223,201,132,110,1,2,2,0
"ENSG00000130600",186,215,34,155,0,0,0,0
"ENSG00000203985",4,3,0,6,209,143,74,85
"ENSG00000139908",18,20,11,10,86,131,35,15
"ENSG00000267270",57,75,45,68,23,31,47,31
"ENSG00000006638",32,63,18,18,2,1,10,13
"ENSG00000170516",161,157,65,50,0,0,0,0
"ENSG00000162004",109,93,66,85,3,0,13,13
"ENSG00000089199",0,0,0,0,31,21,53,47
"ENSG00000206530",149,151,55,60,117,128,4,5
"ENSG00000279207",96,86,26,33,68,76,12,8
"ENSG00000188818",165,159,47,51,34,21,14,12
"ENSG00000278974",35,25,21,27,98,114,75,91
"ENSG00000006377",0,0,0,0,246,178,39,53
"ENSG00000118804",66,37,60,68,15,10,78,60
"ENSG00000066230",68,57,71,58,2,0,0,3
"ENSG00000233006",0,5,4,6,18,11,9,9
"ENSG00000281490",117,69,38,31,3,12,25,30
"ENSG00000151320",51,56,54,41,38,55,11,10
"ENSG00000225746",0,0,2,2,0,0,39,32
"ENSG00000284377",225,248,76,80,49,31,11,10
"ENSG00000139160",35,42,37,26,17,8,23,14
"ENSG00000213222",30,28,6,13,13,14,65,26
"ENSG00000151789",0,0,0,0,1,2,1,3
"ENSG00000223797",64,45,61,57,21,21,8,10
"ENSG00000132204",43,33,18,23,0,0,0,0
"ENSG00000198429",0,0,0,0,145,146,66,40
"ENSG00000228672",14,18,12,7,11,15,17,14
"ENSG00000259953",42,43,31,28,138,118,71,61
"ENSG00000165879",112,97,50,31,51,29,25,50
"ENSG00000104835",40,40,14,5,8,13,24,12
"ENSG00000203724",70,61,38,52,50,48,67,54
"ENSG00000119917",74,48,141,166,81,83,8,9
"ENSG00000255624",0,0,0,0,40,49,6,10
"ENSG00000129991",0,0,0,0,75,47,12,18
"ENSG00000230426",68,49,43,31,204,173,40,36
"ENSG00000183072",75,91,101,105,10,10,95,116
"ENSG00000124549",58,30,57,38,71,49,51,49
"ENSG00000279342",36,25,32,28,46,90,14,16
"ENSG00000075826",6,4,2,1,41,53,10,14
"ENSG00000184100",30,27,30,42,140,164,29,27
"ENSG00000257893",93,100,116,127,0,0,1,2
"ENSG00000254198",38,33,6,21,44,106,17,15
"ENSG00000254860",24,19,14,11,4,6,3,3
"ENSG00000154102",99,96,44,64,0,0,4,5
"ENSG00000274265",0,0,0,0,9,9,13,9
"ENSG00000204396",57,60,37,39,31,12,45,64
"ENSG00000167723",17,26,54,35,37,34,173,163
"ENSG00000169184",244,149,135,103,0,0,0,3
"ENSG00000119636",28,36,39,19,37,54,13,9
"ENSG00000269982",98,110,30,35,58,94,25,22
"ENSG00000223559",26,45,46,55,5,11,21,26
"ENSG00000283103",58,33,33,36,18,15,38,38
"ENSG00000237651",15,30,14,24,39,18,4,9
"ENSG00000249917",163,184,206,218,0,0,0,0
"ENSG00000134072",63,63,66,75,51,28,95,100
"ENSG00000269293",20,31,20,17,82,49,18,21
"ENSG00000256229",6,9,1,1,74,81,106,120
"ENSG00000269737",16,17,6,8,61,65,15,9
"ENSG00000238278",40,38,22,30,17,11,26,14
"ENSG00000258474",111,86,26,51,78,71,92,99
"ENSG00000260963",125,113,97,96,93,79,60,76
"ENSG00000178127",44,48,80,87,22,42,34,20
"ENSG00000226054",15,74,80,67,12,33,84,43
"ENSG00000070182",23,29,7,0,0,2,1,3
"ENSG00000139537",26,28,23,13,34,25,13,14
"ENSG00000216937",23,19,20,7,8,13,5,6
"ENSG00000243660",47,64,32,33,78,48,20,24
"ENSG00000136149",32,22,50,53,72,80,70,84
"ENSG00000259972",73,62,37,37,114,92,17,26
"ENSG00000207652",36,16,15,10,23,3,25,26
"ENSG00000066056",0,0,0,0,39,27,210,197
"ENSG00000244560",64,36,33,47,3,7,12,11
"ENSG00000112599",2,2,4,4,4,4,5,7
"ENSG00000147082",32,16,18,28,2,0,1,1
"ENSG00000138308",1,2,0,0,158,176,116,124
"ENSG00000171126",0,0,0,0,65,54,144,126
"ENSG00000279495",21,11,5,10,50,38,43,44
"ENSG00000077092",270,341,65,57,6,3,0,7
"ENSG00000161835",2,5,11,9,48,29,158,124
"ENSG00000166578",50,45,14,17,5,3,7,4
"ENSG00000196436",127,96,156,181,45,33,21,41
"ENSG00000172123",35,41,22,21,0,0,0,0
"ENSG00000241884",3,8,1,0,19,13,327,344
"ENSG00000151790",188,217,84,87,2,1,0,0
"ENSG00000268030",20,20,11,8,13,1,14,20
"ENSG00000168970",50,30,21,18,3,2,37,31
"ENSG00000103742",5,7,20,19,44,34,28,31
"ENSG00000185883",107,64,65,43,0,0,77,44
"ENSG00000272447",2,6,12,14,95,53,70,67
"ENSG00000260186",1,0,10,10,0,0,362,324
"ENSG00000233937",38,20,12,4,15,4,55,47
"ENSG00000219891",19,11,35,23,38,46,80,84
"ENSG00000049769",83,77,27,30,9,2,11,9
"ENSG00000129682",146,170,164,216,16,8,4,7
"ENSG00000101605",4,8,17,12,26,41,6,9
"ENSG00000104899",134,119,37,24,0,0,4,7
"ENSG00000126091",47,52,14,12,46,27,16,10
"ENSG00000260025",3,4,14,13,66,32,23,40
"ENSG00000157734",36,37,40,46,45,45,74,80
"ENSG00000181444",6,3,10,6,0,0,6,8
"ENSG00000167608",27,18,6,7,23,15,32,39
"ENSG00000176973",75,46,49,78,8,4,22,19
"ENSG00000104953",10,7,7,6,2,0,1,1
"ENSG00000157388",4,9,6,7,5,6,2,2
"ENSG00000106004",59,58,16,20,102,86,83,76
"ENSG00000175787",67,74,44,55,56,61,37,16
"ENSG00000171840",227,265,110,109,9,5,4,3
"ENSG00000263513",164,130,120,166,35,33,7,7
"ENSG00000213963",10,4,17,10,48,67,13,29
"ENSG00000254614",55,40,26,25,44,38,32,15
"ENSG00000108839",33,48,36,38,23,25,33,23
"ENSG00000215414",20,27,14,24,189,192,31,52
"ENSG00000009724",14,8,6,7,135,148,72,67
"ENSG00000107611",21,12,9,13,6,1,6,9
"ENSG00000114737",121,127,23,20,23,20,63,79
"ENSG00000178458",54,60,47,55,149,136,18,30
"ENSG00000223804",14,5,10,1,4,1,0,2
"ENSG00000091106",15,11,30,26,15,14,97,86
"ENSG00000278864",50,45,12,6,14,10,21,23
"ENSG00000217165",92,81,18,34,70,109,19,16
"ENSG00000274925",63,61,34,37,93,99,49,75
"ENSG00000279089",18,39,20,25,43,43,44,64
"ENSG00000136883",72,90,66,101,34,17,49,21
"ENSG00000153976",62,48,25,21,41,35,189,168
"ENSG00000265298",141,152,64,70,33,34,40,29
"ENSG00000168913",8,18,6,11,1,0,0,0
"ENSG00000078900",2,1,5,4,22,12,13,17
"ENSG00000245149",50,51,98,101,34,42,33,22
"ENSG00000214455",24,25,21,24,37,35,5,15
"ENSG00000133519",96,102,39,36,1,1,2,1
"ENSG00000188825",16,13,7,15,8,13,0,2
"ENSG00000221843",40,45,9,15,76,111,11,15
"ENSG00000205670",8,1,7,11,9,2,11,7
"ENSG00000162078",112,95,78,75,26,18,34,36
"ENSG00000243649",2,3,8,8,97,73,68,53
"ENSG00000155666",93,53,32,40,94,44,51,55
"ENSG00000269867",47,60,33,33,53,71,36,28
"ENSG00000151846",41,52,51,53,110,97,18,33
"ENSG00000079689",0,0,0,0,286,196,87,110
"ENSG00000258738",13,19,25,24,118,109,37,37
"ENSG00000108001",183,154,145,174,0,4,2,5
"ENSG00000182795",138,110,109,124,65,43,43,35
"ENSG00000231185",8,17,4,3,19,29,27,20
"ENSG00000281183",7,8,5,0,6,29,13,12
"ENSG00000149927",1,1,0,2,1,0,5,5
"ENSG00000226287",35,27,27,39,10,6,40,52
"ENSG00000160051",54,65,37,74,52,36,15,24
"ENSG00000127720",60,62,35,46,83,64,51,61
"ENSG00000162390",79,66,23,23,54,30,38,49
"ENSG00000162997",27,25,24,26,115,103,12,14
"ENSG00000117228",191,196,72,77,66,51,18,16
"ENSG00000171084",60,62,21,19,35,33,21,16
"ENSG00000109846",5,8,113,108,25,13,126,132
"ENSG00000116852",40,33,40,50,8,11,29,30
"ENSG00000198865",1,0,0,0,86,126,6,5
"ENSG00000168421",49,51,1,5,2,4,1,1
"ENSG00000146677",44,26,39,61,33,20,49,45
"ENSG00000213742",94,118,40,50,34,45,9,14
"ENSG00000173258",24,46,6,7,24,38,9,17
"ENSG00000276248",13,6,12,18,26,18,41,40
"ENSG00000262468",85,74,57,48,6,5,0,1
"ENSG00000251247",43,46,56,63,51,79,17,18
"ENSG00000182389",0,1,0,0,141,290,40,58
"ENSG00000228065",52,38,26,27,62,79,12,10
"ENSG00000170296",37,45,87,73,22,6,19,12
"ENSG00000101017",0,0,1,0,112,65,55,74
"ENSG00000185245",13,21,7,9,18,1,4,0
"ENSG00000214076",100,82,27,37,4,11,0,0
"ENSG00000238113",42,56,8,26,123,122,26,27
"ENSG00000247373",37,61,78,96,38,28,46,55
"ENSG00000238018",35,35,18,20,39,158,27,11
"ENSG00000162999",35,40,12,9,71,80,6,7
"ENSG00000169894",42,48,83,85,6,3,2,2
"ENSG00000213214",140,116,110,124,0,0,1,0
"ENSG00000166153",30,40,18,15,44,65,22,8
"ENSG00000259347",13,8,33,14,191,168,36,39
"ENSG00000198650",27,29,20,15,54,53,70,69
"ENSG00000166823",32,31,38,31,0,0,0,0
"ENSG00000254285",119,120,78,97,29,16,38,49
"ENSG00000273284",15,13,64,57,27,9,20,22
"ENSG00000223573",7,1,18,21,3,2,4,12
"ENSG00000240429",14,19,35,54,25,64,112,76
"ENSG00000103196",155,139,40,34,4,6,29,24
"ENSG00000177173",7,13,4,2,123,144,43,39
"ENSG00000184985",2,3,1,3,28,40,19,24
"ENSG00000254206",97,78,44,51,35,41,47,21
"ENSG00000245614",50,39,14,11,31,7,6,3
"ENSG00000277476",92,77,68,67,19,5,50,38
"ENSG00000160678",79,52,4,10,50,66,130,116
"ENSG00000269973",27,34,29,29,131,82,18,25
"ENSG00000136371",43,29,25,25,31,16,53,36
"ENSG00000236540",57,50,38,38,22,40,47,69
"ENSG00000206535",30,46,23,26,97,107,29,34
"ENSG00000257261",9,18,21,20,42,40,28,19
"ENSG00000244067",27,17,5,0,322,246,28,32
"ENSG00000280120",91,111,68,72,78,39,11,17
"ENSG00000129646",27,26,2,5,77,56,14,16
"ENSG00000268592",57,47,19,13,0,0,19,11
"ENSG00000235859",69,59,69,71,83,76,14,9
"ENSG00000249550",28,7,6,8,129,114,47,42
"ENSG00000144362",11,24,14,12,128,141,34,19
"ENSG00000284968",55,58,26,13,72,65,20,29
"ENSG00000136161",34,21,14,21,34,35,134,130
"ENSG00000200087",83,88,4,15,90,83,10,9
"ENSG00000184343",39,28,72,72,8,11,128,136
"ENSG00000187210",0,1,1,2,28,55,100,81
"ENSG00000132026",1,0,0,1,0,0,4,1
"ENSG00000249087",26,19,28,11,38,35,19,9
"ENSG00000237753",36,29,12,16,4,1,11,21
"ENSG00000263731",108,158,50,41,136,67,28,28
"ENSG00000074181",15,13,0,5,9,6,57,31
"ENSG00000232531",66,71,66,121,16,36,43,45
"ENSG00000221955",176,178,93,85,8,4,41,57
"ENSG00000249592",30,23,34,26,30,59,54,40
"ENSG00000250451",12,13,10,11,0,0,4,3
"ENSG00000121297",0,0,0,0,4,1,2,2
"ENSG00000203814",14,37,107,101,4,1,2,5
"ENSG00000173705",0,3,0,1,0,0,1,3
"ENSG00000153563",25,36,24,26,14,17,6,12
"ENSG00000067601",33,26,17,25,29,32,10,10
"ENSG00000138185",30,45,6,8,142,82,13,20
"ENSG00000138587",6,6,6,12,43,93,5,6
"ENSG00000110169",1,2,6,4,194,98,83,82
"ENSG00000184056",48,45,45,45,31,35,55,36
"ENSG00000231948",5,1,3,2,43,57,60,51
"ENSG00000226124",36,37,23,14,21,9,4,1
"ENSG00000260428",166,130,89,83,21,4,24,16
"ENSG00000267858",48,47,19,25,23,21,12,10
"ENSG00000285053",39,33,44,50,66,77,17,29
"ENSG00000165923",7,11,3,10,49,76,7,5
"ENSG00000166546",0,0,2,1,3,2,64,66
"ENSG00000196267",83,75,48,55,57,80,53,40
"ENSG00000185745",12,21,60,57,38,45,13,9
"ENSG00000241749",6,6,3,1,4,55,5,0
"ENSG00000230291",3,6,27,42,25,28,7,12
"ENSG00000100918",35,37,15,19,43,18,119,133
"ENSG00000163888",17,15,19,13,4,0,10,16
"ENSG00000279453",11,7,11,17,47,53,19,17
"ENSG00000279528",52,67,41,33,82,50,26,42
"ENSG00000150281",1,0,0,0,21,9,7,8
"ENSG00000124143",0,0,1,0,40,21,96,89
"ENSG00000242110",48,49,19,14,18,19,17,15
"ENSG00000204390",30,39,19,16,22,18,11,7
"ENSG00000272288",18,14,24,22,115,76,28,35
"ENSG00000169418",22,10,16,9,0,2,3,5
"ENSG00000272316",9,8,10,19,27,47,21,15
"ENSG00000008056",0,0,3,13,1,1,6,4
"ENSG00000163995",5,8,8,1,8,3,3,2
"ENSG00000249485",38,44,34,32,67,83,23,11
"ENSG00000247240",15,22,9,17,44,41,12,19
"ENSG00000134830",47,37,184,205,3,10,37,26
"ENSG00000182685",59,64,24,16,27,8,39,37
"ENSG00000215067",40,49,51,35,51,51,29,26
"ENSG00000124140",0,0,2,4,15,15,20,18
"ENSG00000168255",76,112,59,72,22,8,29,24
"ENSG00000250132",56,67,28,33,82,84,31,29
"ENSG00000225313",42,34,9,19,31,62,34,19
"ENSG00000273270",86,83,53,56,33,22,20,34
"ENSG00000265763",142,139,26,20,12,10,1,0
"ENSG00000151364",24,14,38,58,94,75,33,69
"ENSG00000233101",18,14,1,2,0,0,0,0
"ENSG00000236603",80,67,59,56,43,30,34,80
"ENSG00000134627",32,28,41,39,0,0,0,1
"ENSG00000214309",113,110,80,108,16,16,34,26
"ENSG00000176222",42,36,18,15,32,34,3,3
"ENSG00000273145",25,26,29,33,6,11,23,25
"ENSG00000273443",15,6,23,23,0,0,53,26
